video_id,lecture_title,primary_tag,topic_label,entity_name,confidence,tag_score,tag_margin,tag_runner_up,start_sec,end_sec,start_label,end_label,duration_sec,video_time_url,tag_status,excerpt
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Actinic_Granuloma_Annular_Elastolytic,Actinic Granuloma Annular Elastolytic,Actinic_Granuloma_Annular_Elastolytic,high,0.7069,0.0873,Skin::Inflammatory::Degenerative::Solar_Elastosis,2124.48,2237.76,35:24,37:18,113.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=2124.48,2237.76",semantic_gated_v0_2,"The more you look, the more you find. No one believes that elastophagocytosis in and of itself is a specific histopathologic feature. We see it all the time on sun-damaged skin that's inflamed, during routine basal cell carcinoma excisions. So no one thinks that that's specific. But the specific concept of pathogenesis with actinic granuloma is that solar elastodosis is, in fact, the trigger for that particular entit"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Granuloma_Annulare,Granuloma Annulare,Granuloma_Annulare,high,0.6957,0.0837,Skin::Inflammatory::Granulomatous::Palisaded_Neutrophilic_Granulomatous_Dermatitis,1682.06,1792.82,28:02,29:53,110.76,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=1682.06,1792.82",semantic_gated_v0_2,"The mucin appears as a pale, delicate blue, basophilic material between the necrobiotic collagen fibers. Beware this notorious distractor for the uninitiated. The presence of perivascular lymphocytes surrounding the palisaded granulomas is expected, and often is the one thing trainees clue in on if they don't notice the palisaded granuloma. The classic variant of granuloma annulare is palisaded, but another histologi"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Necrobiosis_Lipoidica,Necrobiosis Lipoidica,Necrobiosis_Lipoidica,high,0.7659,0.0555,Skin::Inflammatory::Granulomatous::Necrobiotic_Xanthogranuloma,2494.64,2624.28,41:35,43:44,129.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=2494.64,2624.28",semantic_gated_v0_2,"Necrobiosis lipoidica was formerly known as Necrobiosis lipoidica diabeticorum, or NLD. Necrobiosis lipoidica is often compared to granuloma annulare, with which it often shares a differential diagnosis. In contrast to the more patchy, focal involvement in GA, Necrobiosis lipoidica tends to have more diffuse and deep, full-thickness or pandermal involvement, creating a layer cake appearance of necrobiotic collagen an"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Necrobiotic_Xanthogranuloma,Necrobiotic Xanthogranuloma,Necrobiotic_Xanthogranuloma,high,0.7633,0.1127,Skin::Depositional_Metabolic::Xanthoma::Xanthogranuloma_Juvenile,2624.28,2734.68,43:44,45:35,110.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=2624.28,2734.68",semantic_gated_v0_2,"In Necrobiotic Xanthogranuloma (NXG), we often see the same panoramic profile as in Necrobiosis Lipoidica, characterized by a layer-cake pattern of pandermal sclerosis and granulomatous inflammation. A key distinguishing feature would be these sheath-shaped clefts, which represent the artifact from cholesterol clefts. Cholesterol clefts have been documented in Necrobiosis lipoidica, but as a hallmark of disease, they"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Adnexal::Rosacea_Granulomatous,Rosacea Granulomatous,Rosacea_Granulomatous,high,0.6791,0.0639,Skin::Inflammatory::Granulomatous::Granuloma_Faciale,699.86,799.42,11:40,13:19,99.56,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=699.86,799.42",semantic_gated_v0_2,"Finally, some rare but very severe acneiform options are regarded to be severe expressions of rosacea, including rosacea fulminans, pyoderma faciale, and lupus miliaris disseminatus faciei, which has been associated with very distinctive, if not pathognomonic, histopathologic features in the correct clinical context, of course. These include very prominent central caseation necrosis and also what can be reasonably de"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Adnexal::Rosacea_Granulomatous,Rosacea Granulomatous,Rosacea_Granulomatous,high,0.7054,0.0968,Skin::Inflammatory::Granulomatous::Ruptured_Cyst_Granuloma,799.42,915.78,13:19,15:16,116.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=799.42,915.78",semantic_gated_v0_2,"Acneiform disorders such as rosacea represent a form of folliculitis. In some sections, we can see hair shafts and collections of neutrophils within the follicular epithelium, diagnostic of folliculitis. We can also presume that there is sufficient inflammation to rupture the follicular epithelium and induce a granulomatous response. Referring to the hair follicle, we can see a granulomatous reaction, a perifollicula"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Sarcoidosis_Cutaneous,Sarcoidosis Cutaneous,Sarcoidosis_Cutaneous,high,0.66,0.0873,Skin::Inflammatory::Granulomatous::Granulomatous_Dermatitis_Overview,1293.06,1408.9,21:33,23:29,115.84,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=1293.06,1408.9",semantic_gated_v0_2,"And now we return to the clinical images that I showed earlier of a granulomatous dermatitis. I will show you a couple more examples of this entity. Mostly smooth, indurated papules and plaques are observed. Also, notice the hypopigmented macules in the upper right image. Accurate diagnosis of such conditions requires experienced dermatologists. One might not always be right, but you can almost never go wrong suggest"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Sarcoidosis_Cutaneous,Sarcoidosis Cutaneous,Sarcoidosis_Cutaneous,high,0.6705,0.1197,Skin::Inflammatory::Granulomatous::Foreign_Body_Granuloma,1408.9,1544.66,23:29,25:45,135.76,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=1408.9,1544.66",semantic_gated_v0_2,"The second of the so-called sarcoid bodies is the Schaumann body, named after Dr. Schaumann, a Swedish dermatologist. Although the sources indicate that the Schaumann body was first described by Dr. Fonschupel, a German pathologist. This is a calcified, multi-nucleated histiocyte, with multiple images shown here courtesy of Dr. Yale Rosen of Long Island, New York, who also kindly uploaded the images of the asteroid b"
YT_Skin_Granulomatous_Dermatitis_Fung,YT Skin Granulomatous Dermatitis Fung,Skin::Inflammatory::Granulomatous::Sarcoidosis_Cutaneous,Sarcoidosis Cutaneous,Sarcoidosis_Cutaneous,high,0.6602,0.0714,Skin::Neoplastic::Hematolymphoid::Lymphomatoid_Granulomatosis,2361.72,2491.68,39:22,41:32,129.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Granulomatous_Dermatitis_Fung.mp4#t=2361.72,2491.68",semantic_gated_v0_2,"The clinically proven diagnosis is sarcoid. We observe a collection of discrete aggregates of histiocytes without central caseation, characteristic of non-caseating epithelioid granulomas, which supports sarcoid or granuloma. The specimen also contains varying degrees of lymphocytes. While a tuberculoid granuloma could be considered due to lymphocytes, caseation necrosis is not strictly required for its diagnosis. Sa"
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Interface::Interface_Dermatitis_Overview,Interface Dermatitis Overview,Interface_Dermatitis_Overview,high,0.7256,0.0749,Skin::Inflammatory::Interface::Interface_Dermatitis_HIV,0.0,136.92,0:00,2:17,136.92,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=0,136.92",semantic_gated_v0_2,"This is Dr. Max Fung, University of California Davis in Sacramento, California. Over the many years that I've given lectures on interface dermatitis, I've followed the 'Interface' page on Wikipedia and marveled at its many definitions. I was recently learning about the last item on this page, the audio interface, after setting. Up a recording studio in my daughter's bedroom. In science, healthcare, medicine, and spec"
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Interface::Interface_Dermatitis_Overview,Interface Dermatitis Overview,Interface_Dermatitis_Overview,high,0.7035,0.0548,Skin::Inflammatory::Interface::Interface_Dermatitis_HIV,136.92,224.28,2:17,3:44,87.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=136.92,224.28",semantic_gated_v0_2,"The 'dermatitis' component, like any condition ending in '-itis' in medicine, indicates inflammation. In interface dermatitis, this specifically involves lymphocytes and epidermal changes mediated by these lymphocytes, sometimes also associated with other cell types. Minimal or essential histologic criteria for interface dermatitis are twofold. The first expected feature is the presence of junctional vacuoles, also r"
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Interface::Lichen_Nitidus,Lichen Nitidus,Lichen_Nitidus,high,0.746,0.129,Skin::Inflammatory::Spongiotic::Lichen_Simplex_Chronicus,836.56,968.64,13:57,16:09,132.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=836.56,968.64",semantic_gated_v0_2,"Lichen nitidus is characterized by innumerable pinpoint papules, usually in children, and this is reflected histologically in a very focal lichenoid infiltrate, so-called ball-in-claw profile. It's a lymphohistiocytic infiltrate, and it tends to have a fairly significant histiocytic component, almost granulomatous, although discrete granulomas should not be seen. Moreover, these histiocytes can have foamy cytoplasm; "
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Interface::Lupus_Erythematosus_Subacute_Cutaneous_SCLE,Lupus Erythematosus Subacute Cutaneous SCLE,Lupus_Erythematosus_Subacute_Cutaneous_SCLE,high,0.6644,0.0557,Skin::Inflammatory::Interface::Lupus_Erythematosus_Systemic_SLE,2065.86,2202.42,34:26,36:42,136.56,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=2065.86,2202.42",semantic_gated_v0_2,"Although mucin histochemical stains are quite pretty and can increase the ability to detect low amounts of mucin, in clinical practice, these stains are generally not necessary. If there is a pathologically increased amount of mucin, it should be apparent on H&E. Mucin is only one of a constellation of histologic features used to make the diagnosis of Lupus or other connective tissue disorders. A similar sentiment wa"
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Interface::Pityriasis_Lichenoides_PLEVA_PLC,Pityriasis Lichenoides PLEVA PLC,Pityriasis_Lichenoides_PLEVA_PLC,high,0.6795,0.087,Skin::Inflammatory::Spongiotic::Lichen_Simplex_Chronicus,1234.96,1339.96,20:35,22:20,105.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=1234.96,1339.96",semantic_gated_v0_2,"Siderophages or hemosiderin are generally evident on H&E as a yellow, gold, or pale brown, highly refractile pigment, in contrast to melanin. If there is any doubt, a Perls stain can be performed. Next case, your diagnosis. Scanning magnification alone, it's doable with four examples. To make the diagnosis of Pityriasis Lichenoides, which encompasses a spectrum from acute to chronic lesions, Pityriasis Lichenoides et"
YT_Skin_Interface_Dermatitis_Fung,YT Skin Interface Dermatitis Fung,Skin::Inflammatory::Blistering::Stevens_Johnson_Syndrome_Toxic_Epidermal_Necrolysis,Stevens Johnson Syndrome Toxic Epidermal Necrolysis,Stevens_Johnson_Syndrome_Toxic_Epidermal_Necrolysis,high,0.6856,0.0859,Skin::Inflammatory::Reactive::Erythema_Toxicum_Neonatorum,2547.58,2660.46,42:28,44:20,112.88,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Interface_Dermatitis_Fung.mp4#t=2547.58,2660.46",semantic_gated_v0_2,"And now a statement for your judgment: Does a biopsy distinguish erythema multiforme, Stevens-Johnson syndrome, and toxic epidermal necrolysis, true or false? Sometimes I've read in textbooks or heard that typically with TEN, the inflammation is going to be minimal to absent, whereas in Stevens-Johnson syndrome and EM, there may be more prominent inflammation, and that may generally be true. However, this question is"
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Neoplastic::Melanocytic::Benign::Dysplastic_Nevus,Dysplastic Nevus,Dysplastic_Nevus,high,0.6944,0.0604,Skin::Neoplastic::Melanocytic::Benign::Proliferative_Nodule_in_Congenital_Nevus,2274.14,2381.74,37:54,39:42,107.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=2274.14,2381.74",semantic_gated_v0_2,"Major criteria for dysplastic nevus include a lentiginous or epithelioid proliferation of atypical melanocytes, with a key requirement for cytologic atypia. These are either junctional or superficial compound melanocytic nevi. When a junctional component is present, there is a shoulder, meaning that at the periphery of the lesion, the junctional component extends peripherally beyond the central dermal component, with"
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Neoplastic::Melanocytic::Malignant::Melanoma_Acral_Lentiginous,Melanoma Acral Lentiginous,Melanoma_Acral_Lentiginous,high,0.713,0.0733,Skin::Neoplastic::Melanocytic::In_Situ::Melanoma_In_Situ_Lentigo_Maligna_Type,3634.38,3759.58,1:00:34,1:02:40,125.2,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=3634.38,3759.58",semantic_gated_v0_2,"Although nodular melanoma is one of the classic forms, it is now recognized that it can occur as an advanced stage of many different types of melanoma. So, lentigo maligna (high CSD), superficial spreading (low CSD, perhaps most common), but also acral or mucosal melanomas can show the histologic profile of a nodular melanoma, which historically has been defined as a tumor nodule that does not exhibit a significant i"
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Neoplastic::Melanocytic::Malignant::Melanoma_Desmoplastic,Melanoma Desmoplastic,Melanoma_Desmoplastic,high,0.6784,0.0637,Skin::Neoplastic::Melanocytic::Malignant::Melanoma_Metaplastic,3874.22,3982.3,1:04:34,1:06:22,108.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=3874.22,3982.3",semantic_gated_v0_2,"Desmoplastic melanoma is one of the prototypical 'melanoma wolves in sheep's clothing' at both clinical and histologic levels. Clinically, these are often amelanotic tumors, not even suspected of being melanocytic. Microscopically, a variety of tricky features are observed. While changes of melanoma in situ overlying an invasive melanoma are expected, Desmoplastic melanoma may present with a non-specific lentiginous "
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Neoplastic::Melanocytic::Malignant::Melanoma_Desmoplastic,Melanoma Desmoplastic,Melanoma_Desmoplastic,high,0.6516,0.0657,Skin::Neoplastic::Melanocytic::Malignant::Melanoma_Metaplastic,3982.3,4120.86,1:06:22,1:08:41,138.56,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=3982.3,4120.86",semantic_gated_v0_2,"Desmoplastic melanoma can be tricky at the immunohistochemical level, being characteristically negative for some of our most specific melanocytic markers, including HMB45, MelanA, MITF, and PRAME. PRAME is more often than not negative in desmoplastic melanoma. Fortunately, most tumors are positive for S100, p75, or SOX10. Occasionally, a clue to the diagnosis of desmoplastic melanoma will be the presence of an unusua"
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Melanocytic::Spitz::Pigmented_Spindle_Cell_Nevus,Pigmented Spindle Cell Nevus,Pigmented_Spindle_Cell_Nevus,high,0.7318,0.058,Skin::Neoplastic::Melanocytic::Benign::Spitz_Nevus_Pigmented_Reed,2916.54,3052.86,48:37,50:53,136.32,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=2916.54,3052.86",semantic_gated_v0_2,"Whereas normal lesional nuclear immunopositivity is preserved in the conventional nevus component. There is a loss of nuclear immunopositivity in the epithelioid component, which is diagnostic of a BAP1 loss. This slide depicts an inactivated tumor. Experienced trainees are encouraged to pause and interpret the findings presented. A pigmented spindle cell nevus, or Reed nevus, is classically a small, round, evenly pi"
YT_Skin_Melanocytic_Fung,YT Skin Melanocytic Fung,Skin::Melanocytic::Simple_Lentigo_And_Lentiginous_Melanocytic_Nevus,Simple Lentigo And Lentiginous Melanocytic Nevus,Simple_Lentigo_And_Lentiginous_Melanocytic_Nevus,high,0.7452,0.0734,Skin::Neoplastic::Melanocytic::Benign::Lentigo_Simplex,686.9,824.94,11:27,13:45,138.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Melanocytic_Fung.mp4#t=686.9,824.94",semantic_gated_v0_2,"For both nevus and melanoma, we sometimes refer to this lentiginous pattern of growth. The simple lentigo is the prototype for this lentiginous pattern of growth, defined by an increased number of single melanocytes. In benign variants, they are usually pretty evenly distributed along the junction and mostly within the rete ridges. The next step in the progression of benign melanocytic proliferations is the lentigino"
YT_Skin_Perforating_Fung,YT Skin Perforating Fung,Skin::Inflammatory::Degenerative::Chondrodermatitis_Nodularis_Helicis,Chondrodermatitis Nodularis Helicis,Chondrodermatitis_Nodularis_Helicis,high,0.698,0.1602,Skin::Inflammatory::Adnexal::Acne_Keloidalis_Nuchae,137.6,264.04,2:18,4:24,126.44,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Perforating_Fung.mp4#t=137.6,264.04",semantic_gated_v0_2,"Chondrodermatitis Nodularis Helicis (CNH) is attributable to a disorder of one or more connective tissues, primarily the cartilage of the ear, sometimes associated with abnormalities of elastin in the form of solar elastosis. CNH may be multifactorial, with a role for chronic pressure or irritation in addition to abnormalities reflected by the adjacent or overlying elastic tissue. From a dermatopathologist's perspect"
YT_Skin_Perivascular_Dermatitis_Fung,YT Skin Perivascular Dermatitis Fung,Skin::Inflammatory::Dermal_Sclerosing::Lichen_Sclerosus_et_Atrophicus,Lichen Sclerosus et Atrophicus,Lichen_Sclerosus_et_Atrophicus,high,0.7077,0.0526,Skin::Inflammatory::Blistering::Bullous_Lichen_Sclerosus,1366.12,1460.52,22:46,24:21,94.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Perivascular_Dermatitis_Fung.mp4#t=1366.12,1460.52",semantic_gated_v0_2,"Pathognomonic histopathologic features. Although lichen sclerosus is also a good example of the evolution of a pathologic process, so-called lives of lesions, in the early stage of lichen sclerosus, it may not show any of the characteristic textbook features that we usually think about. In the early stage of lichen sclerosus, there may actually be psoriasiform hyperplasia rather than atrophy, and vascular interface c"
YT_Skin_Perivascular_Dermatitis_Fung,YT Skin Perivascular Dermatitis Fung,Skin::Inflammatory::Dermal_Sclerosing::Morphea_Localized_Scleroderma,Morphea Localized Scleroderma,Morphea_Localized_Scleroderma,high,0.6542,0.0961,Skin::Inflammatory::Panniculitis::Lipodermatosclerosis,1590.76,1664.76,26:31,27:45,74.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Perivascular_Dermatitis_Fung.mp4#t=1590.76,1664.76",semantic_gated_v0_2,"A superficial and deep perivascular and periadnexal lymphocytic infiltrate is typically present, and it is very characteristic for the inflammatory aggregates to be centered at the junction of the dermis and subcutaneous lobules. It has been written and said that the presence of eosinophils of The dermal-subcutaneous junction is classic for Morphea. That's probably true, but I would say that. Plasma cells are even mo"
YT_Skin_Psoriasiform_Dermatitis_Fung,YT Skin Psoriasiform Dermatitis Fung,Skin::Congenital_Structural::Maturation_Keratinization::Granular_Parakeratosis,Granular Parakeratosis,Granular_Parakeratosis,high,0.6786,0.0651,Skin::Inflammatory::Granulomatous::Palisaded_Neutrophilic_Granulomatous_Dermatitis,2137.52,2268.48,35:38,37:48,130.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Psoriasiform_Dermatitis_Fung.mp4#t=2137.52,2268.48",semantic_gated_v0_2,"The granular layer shows hypergranulosis. In addition, the most characteristic feature in PRP is the alternating or checkerboard pattern of parakeratosis and orthokeratosis. Another example demonstrates psoria-siform epidermal hyperplasia. This time, the histology appears a little more irregular compared to the previous case. Again, there is a sparse superficial lymphocytic infiltrate. Let's take a closer look at the"
YT_Skin_Psoriasiform_Dermatitis_Fung,YT Skin Psoriasiform Dermatitis Fung,Skin::Inflammatory::Psoriasiform::Psoriasiform_Dermatitis_Overview,Psoriasiform Dermatitis Overview,Psoriasiform_Dermatitis_Overview,high,0.6537,0.0579,Skin::Inflammatory::Spongiotic::Subacute_Spongiotic_Dermatitis,0.0,123.6,0:00,2:04,123.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Psoriasiform_Dermatitis_Fung.mp4#t=0,123.6",semantic_gated_v0_2,"Dr. Max Fung is from the University of California Davis in Sacramento, California. In this session, we'll be covering Psoriasiform Dermatitis, which in many ways is a direct follow-up to the previous topic of Spongiotic Dermatitis. Please check out our website for the year-long teaching curriculum. As one might expect from the title, most of the topics end in '-itis'. Psoriasiform Dermatitis is one of the patterns on"
YT_Skin_Soft_Tissue_Fung,YT Skin Soft Tissue Fung,Skin::Neoplastic::Soft_Tissue::Muscular::Cutaneous_Leiomyoma_Pilar,Cutaneous Leiomyoma Pilar,Cutaneous_Leiomyoma_Pilar,high,0.7249,0.0791,Skin::Soft_Tissue::Muscular::Leiomyoma::Cutaneous_Leiomyoma,2802.0,2941.0,46:42,49:01,139.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Soft_Tissue_Fung.mp4#t=2802,2941",semantic_gated_v0_2,"Benign neoplasms of smooth muscle are designated leiomyoma, and in the skin, there are essentially two major variants. The pilar type, or piloleiomyoma, is centered in the mid-dermis, with small bundles that essentially recapitulate erector pili muscle. External genitalia leiomyomas are distinctive, but we are skipping over those for now. The other distinctive type is the vascular, or angioleiomyoma. This is present "
YT_Skin_Soft_Tissue_Fung,YT Skin Soft Tissue Fung,Skin::Neoplastic::Soft_Tissue::Neural::Palisaded_Encapsulated_Neuroma,Palisaded Encapsulated Neuroma,Palisaded_Encapsulated_Neuroma,high,0.7242,0.0836,Skin::Neoplastic::Soft_Tissue::Neural::Malignant_Peripheral_Nerve_Sheath_Tumor,638.0,777.0,10:38,12:57,139.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Soft_Tissue_Fung.mp4#t=638,777",semantic_gated_v0_2,"At least half of Malignant Peripheral Nerve Sheath Tumors (MPNSTs) arise in patients with a history of NF1. S100 is usually diffusely and strongly positive in desmoplastic spindle cell melanomas but is often absent, weak, or focal in MPNST. H3K27me3, or loss of trimethylation on lysine 27 of histone 3, is another immunostain that can be used. Returning now to the world of common neural tumors, palisaded encapsulated "
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Spongiotic::Chronic_Spongiotic_Dermatitis_Lichen_Simplex,Chronic Spongiotic Dermatitis Lichen Simplex,Chronic_Spongiotic_Dermatitis_Lichen_Simplex,high,0.8147,0.0685,Skin::Inflammatory::Spongiotic::Lichen_Simplex_Chronicus,891.92,1030.72,14:52,17:11,138.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=891.92,1030.72",semantic_gated_v0_2,"Clinically, chronic spongiotic dermatitis is characterized by lichenification, or a lichen-like appearance to the skin. The histopathologic correlates of lichenification include compact orthokeratosis, resembling the stratum corneum on acral skin, and fibrosis of the papillary dermis. These features essentially overlap with those of Lichen Simplex Chronicus, often seen in patients with chronic atopic dermatitis. When"
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Drug_Eruption::Drug_Reaction_With_Eosinophilia_And_Systemic_Symptoms_DRESS,Drug Reaction With Eosinophilia And Systemic Symptoms DRESS,Drug_Reaction_With_Eosinophilia_And_Systemic_Symptoms_DRESS,high,0.6741,0.0801,Skin::Inflammatory::Spongiotic::Id_Reaction_Autoeczematization,3024.32,3160.08,50:24,52:40,135.76,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=3024.32,3160.08",semantic_gated_v0_2,"Regarding drug reactions, it is important to note that while eosinophils are often sought to support a diagnosis, they are not a requirement for a drug reaction to be present; clinical confirmation is essential. Similarly, deep dermal involvement of the inflammatory infiltrate is not required, though it can be a supportive finding. There is also some evidence to suggest that the inflammation in drug reactions might h"
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Spongiotic::Dyshidrotic_Eczema_Pompholyx,Dyshidrotic Eczema Pompholyx,Dyshidrotic_Eczema_Pompholyx,high,0.6849,0.062,Skin::Inflammatory::Spongiotic::Spongiotic_Dermatitis_Eczema_Overview,2479.36,2612.16,41:19,43:32,132.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=2479.36,2612.16",semantic_gated_v0_2,"Dyshidrotic dermatitis, also known as dyshidrotic eczema, has a couple of older historical names: pompholyx, specifically cheiropompholyx when involving the hands, and podopompholyx when involving the feet. This reflects that the disorder is essentially limited to the acral or palmoplantar locations. Anecdotally, rare cases have extended proximally up the distal extremities, but only when acral involvement was quite "
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Spongiotic::Eosinophilic_Spongiosis,Eosinophilic Spongiosis,Eosinophilic_Spongiosis,high,0.7059,0.0521,Skin::Inflammatory::Spongiotic::Spongiotic_Dermatitis_Eczema_Overview,1303.52,1438.56,21:44,23:59,135.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=1303.52,1438.56",semantic_gated_v0_2,"Even with a classic Pautrier collection or Pautrier microabscess with atypical lymphocytes forming a collection within the epidermis, you can still see some surrounding spongiosis. Compare that with the classic spongiotic vesicle on the left, where we have admixed lymphocytes and Langerhans cells and relatively greater spongiosis. But in practice, the assessment is quite subjective in many cases, trying to determine "
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Spongiotic::Eosinophilic_Spongiosis,Eosinophilic Spongiosis,Eosinophilic_Spongiosis,high,0.6986,0.0523,Skin::Inflammatory::Drug_Eruption::Drug_Reaction_With_Eosinophilia_And_Systemic_Symptoms_DRESS,1442.08,1573.6,24:02,26:14,131.52,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=1442.08,1573.6",semantic_gated_v0_2,"Eosinophils are so characteristic within the host response of arthropod bite reactions and similarly scabies that one would question the diagnosis if eosinophils are not present, and eosinophilic spongiosis is also frequently encountered. The vesicular stage of incontinentia pigmenti is characterized by a near pathognomonic combination of intraepidermal eosinophils and dyskeratosis. The discussion covers eosinophilic"
YT_Skin_Spongiotic_Dermatitis_Fung,YT Skin Spongiotic Dermatitis Fung,Skin::Inflammatory::Spongiotic::Nummular_Dermatitis,Nummular Dermatitis,Nummular_Dermatitis,high,0.7532,0.1647,Skin::Inflammatory::Panniculitis::Erythema_Nodosum,2361.6,2476.64,39:22,41:17,115.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Skin_Spongiotic_Dermatitis_Fung.mp4#t=2361.6,2476.64",semantic_gated_v0_2,"The histopathology of Nummular dermatitis is that of spongiotic dermatitis NOS. Nummular dermatitis may show some eosinophils, occasional neutrophils, and uncommonly a lichenoid pattern. These adjectives are highlighted because multiple authors from different textbooks have used these exact words to describe the status of these cells and patterns in Nummular dermatitis, which is an annoying, disfiguring, and disablin"
